Date,Bitcoin
2020-09-27,10.526315789473685
2020-09-28,10.052631578947368
2020-09-29,10.157894736842106
2020-09-30,10.368421052631579
2020-10-01,17.0
2020-10-02,16.384615384615387
2020-10-03,16.07692307692308
2020-10-04,14.846153846153847
2020-10-05,16.692307692307693
2020-10-06,15.76923076923077
2020-10-07,15.461538461538462
2020-10-08,18.230769230769234
2020-10-09,18.846153846153847
2020-10-10,19.46153846153846
2020-10-11,17.307692307692307
2020-10-12,19.769230769230774
2020-10-13,18.53846153846154
2020-10-14,18.230769230769234
2020-10-15,18.846153846153847
2020-10-16,18.230769230769234
2020-10-17,17.0
2020-10-18,17.0
2020-10-19,19.153846153846153
2020-10-20,21.923076923076927
2020-10-21,33.0
2020-10-22,33.30769230769231
2020-10-23,28.07692307692308
2020-10-24,24.07692307692308
2020-10-25,23.769230769230774
2020-10-26,24.07692307692308
2020-10-27,32.38461538461539
2020-10-28,29.923076923076927
2020-10-29,26.230769230769234
2020-10-30,23.46153846153846
2020-10-31,28.692307692307693
2020-11-01,25.0
2020-11-02,24.857142857142854
2020-11-03,24.857142857142854
2020-11-04,23.428571428571427
2020-11-05,25.857142857142854
2020-11-06,27.142857142857142
2020-11-07,25.428571428571427
2020-11-08,25.428571428571427
2020-11-09,26.0
2020-11-10,25.285714285714285
2020-11-11,25.428571428571427
2020-11-12,26.142857142857142
2020-11-13,26.857142857142854
2020-11-14,26.0
2020-11-15,25.0
2020-11-16,26.57142857142857
2020-11-17,31.428571428571427
2020-11-18,33.57142857142857
2020-11-19,29.714285714285715
2020-11-20,29.857142857142854
2020-11-21,30.0
2020-11-22,28.14285714285714
2020-11-23,28.857142857142854
2020-11-24,33.14285714285714
2020-11-25,31.428571428571427
2020-11-26,33.57142857142857
2020-11-27,30.0
2020-11-28,27.857142857142854
2020-11-29,27.285714285714285
2020-11-30,32.0
2020-12-01,49.0
2020-12-02,18.454545454545467
2020-12-03,16.27272727272728
2020-12-04,14.090909090909093
2020-12-05,1.0000000000000142
2020-12-06,1.0000000000000142
2020-12-07,3.181818181818187
2020-12-08,1.0000000000000142
2020-12-09,1.0000000000000142
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,70.81818181818181
2020-12-17,153.72727272727272
2020-12-18,81.72727272727272
2020-12-19,53.363636363636374
2020-12-20,42.45454545454547
2020-12-21,55.54545454545455
2020-12-22,44.63636363636364
2020-12-23,33.727272727272734
2020-12-24,18.454545454545467
2020-12-25,16.27272727272728
2020-12-26,83.9090909090909
2020-12-27,116.63636363636363
2020-12-28,92.63636363636363
2020-12-29,75.18181818181819
2020-12-30,92.63636363636363
2020-12-31,99.18181818181819
2021-01-01,0
2021-01-02,0
2021-01-03,0
2021-01-04,0
2021-01-05,0
2021-01-06,0
2021-01-07,0
2021-01-08,0
2021-01-09,0
2021-01-10,0
2021-01-11,0
2021-01-12,0
2021-01-13,0
2021-01-14,0
2021-01-15,0
2021-01-16,0
2021-01-17,0
2021-01-18,0
2021-01-19,0
2021-01-20,0
2021-01-21,0
2021-01-22,0
2021-01-23,0
2021-01-24,0
2021-01-25,0
2021-01-26,0
2021-01-27,0
2021-01-28,0
2021-01-29,0
2021-01-30,0
2021-01-31,0
2021-02-01,35.0
2021-02-02,37.83333333333333
2021-02-03,33.58333333333333
2021-02-04,32.166666666666664
2021-02-05,37.83333333333333
2021-02-06,26.5
2021-02-07,33.58333333333333
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,3.8333333333333286
2021-02-12,5.25
2021-02-13,19.416666666666657
2021-02-14,18.0
2021-02-15,12.333333333333329
2021-02-16,5.25
2021-02-17,0.0
2021-02-18,2.416666666666657
2021-02-19,0.0
2021-02-20,0.0
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,8.083333333333329
2021-02-26,5.25
2021-02-27,25.08333333333333
2021-02-28,19.416666666666657
2021-03-01,37.0
2021-03-02,34.5
2021-03-03,32.5
2021-03-04,33.5
2021-03-05,33.5
2021-03-06,30.0
2021-03-07,29.75
2021-03-08,32.75
2021-03-09,35.25
2021-03-10,35.5
2021-03-11,33.5
2021-03-12,33.25
2021-03-13,37.5
2021-03-14,36.5
2021-03-15,35.25
2021-03-16,34.75
2021-03-17,33.0
2021-03-18,33.25
2021-03-19,31.5
2021-03-20,29.25
2021-03-21,28.75
2021-03-22,30.75
2021-03-23,31.0
2021-03-24,32.75
2021-03-25,34.75
2021-03-26,31.75
2021-03-27,29.0
2021-03-28,27.75
2021-03-29,30.25
2021-03-30,31.75
2021-03-31,30.75
2021-04-01,45.0
2021-04-02,51.75
2021-04-03,53.0
2021-04-04,55.75
2021-04-05,53.75
2021-04-06,53.25
2021-04-07,53.5
2021-04-08,53.75
2021-04-09,55.0
2021-04-10,53.75
2021-04-11,53.75
2021-04-12,52.75
2021-04-13,47.75
2021-04-14,43.25
2021-04-15,48.5
2021-04-16,44.0
2021-04-17,49.25
2021-04-18,40.25
2021-04-19,43.0
2021-04-20,46.0
2021-04-21,49.75
2021-04-22,48.25
2021-04-23,41.0
2021-04-24,47.75
2021-04-25,49.25
2021-04-26,47.0
2021-04-27,48.75
2021-04-28,50.5
2021-04-29,52.25
2021-04-30,53.0
2021-05-01,32.0
2021-05-02,45.0
2021-05-03,12.5
2021-05-04,0.0
2021-05-05,0.0
2021-05-06,6.0
2021-05-07,19.0
2021-05-08,19.0
2021-05-09,6.0
2021-05-10,0.0
2021-05-11,12.5
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,6.0
2021-05-31,0.0
2021-06-01,24.0
2021-06-02,23.6
2021-06-03,22.0
2021-06-04,28.0
2021-06-05,24.400000000000002
2021-06-06,25.200000000000003
2021-06-07,27.200000000000003
2021-06-08,38.400000000000006
2021-06-09,33.2
2021-06-10,28.400000000000002
2021-06-11,24.400000000000002
2021-06-12,20.0
2021-06-13,20.0
2021-06-14,27.6
2021-06-15,22.8
2021-06-16,20.400000000000002
2021-06-17,20.0
2021-06-18,20.0
2021-06-19,15.200000000000001
2021-06-20,16.8
2021-06-21,29.6
2021-06-22,40.0
2021-06-23,26.8
2021-06-24,22.8
2021-06-25,21.6
2021-06-26,20.0
2021-06-27,18.8
2021-06-28,21.6
2021-06-29,19.6
2021-06-30,17.2
2021-07-01,0
2021-07-02,0
2021-07-03,0
2021-07-04,0
2021-07-05,0
2021-07-06,0
2021-07-07,0
2021-07-08,0
2021-07-09,0
2021-07-10,0
2021-07-11,0
2021-07-12,0
2021-07-13,0
2021-07-14,0
2021-07-15,0
2021-07-16,0
2021-07-17,0
2021-07-18,0
2021-07-19,0
2021-07-20,0
2021-07-21,0
2021-07-22,0
2021-07-23,0
2021-07-24,0
2021-07-25,0
2021-07-26,0
2021-07-27,0
2021-07-28,0
2021-07-29,0
2021-07-30,0
2021-07-31,0
2021-08-01,21.0
2021-08-02,20.85
2021-08-03,20.65
2021-08-04,20.55
2021-08-05,20.65
2021-08-06,21.15
2021-08-07,21.1
2021-08-08,21.0
2021-08-09,21.95
2021-08-10,21.8
2021-08-11,21.95
2021-08-12,21.25
2021-08-13,21.2
2021-08-14,20.9
2021-08-15,20.6
2021-08-16,20.9
2021-08-17,20.8
2021-08-18,20.25
2021-08-19,20.35
2021-08-20,20.75
2021-08-21,20.7
2021-08-22,20.35
2021-08-23,21.6
2021-08-24,21.1
2021-08-25,20.25
2021-08-26,20.6
2021-08-27,20.45
2021-08-28,20.05
2021-08-29,20.05
2021-08-30,20.05
2021-08-31,20.4
2021-09-01,27.0
2021-09-02,30.818181818181817
2021-09-03,31.363636363636363
2021-09-04,31.90909090909091
2021-09-05,29.727272727272727
2021-09-06,35.72727272727273
2021-09-07,59.72727272727272
2021-09-08,51.0
2021-09-09,37.36363636363636
2021-09-10,34.09090909090909
2021-09-11,29.727272727272727
2021-09-12,27.0
2021-09-13,29.727272727272727
2021-09-14,28.636363636363637
2021-09-15,30.818181818181817
2021-09-16,29.181818181818183
2021-09-17,27.545454545454547
2021-09-18,27.545454545454547
2021-09-19,24.272727272727273
2021-09-20,40.09090909090909
2021-09-21,40.09090909090909
2021-09-22,34.09090909090909
2021-09-23,29.727272727272727
2021-09-24,46.63636363636364
2021-09-25,33.54545454545455
2021-09-26,28.09090909090909
2021-09-27,29.181818181818183
2021-09-28,29.181818181818183
2021-09-29,27.0
2021-09-30,27.545454545454547
2021-10-01,25.0
2021-10-02,27.0
2021-10-03,27.285714285714285
2021-10-04,25.857142857142854
2021-10-05,23.0
2021-10-06,18.71428571428571
2021-10-07,21.857142857142854
2021-10-08,24.142857142857142
2021-10-09,25.57142857142857
2021-10-10,25.57142857142857
2021-10-11,21.285714285714285
2021-10-12,22.714285714285715
2021-10-13,24.428571428571427
2021-10-14,23.0
2021-10-15,13.57142857142857
2021-10-16,17.57142857142857
2021-10-17,22.142857142857142
2021-10-18,17.285714285714285
2021-10-19,12.714285714285715
2021-10-20,9.0
2021-10-21,11.285714285714285
2021-10-22,16.71428571428571
2021-10-23,22.714285714285715
2021-10-24,24.142857142857142
2021-10-25,18.428571428571427
2021-10-26,11.57142857142857
2021-10-27,14.714285714285715
2021-10-28,17.857142857142858
2021-10-29,19.0
2021-10-30,23.285714285714285
2021-10-31,25.57142857142857
2021-11-01,24.0
2021-11-02,29.0
2021-11-03,26.0
2021-11-04,25.0
2021-11-05,23.5
2021-11-06,19.0
2021-11-07,20.0
2021-11-08,35.5
2021-11-09,41.0
2021-11-10,38.0
2021-11-11,29.5
2021-11-12,28.0
2021-11-13,21.5
2021-11-14,20.5
2021-11-15,27.0
2021-11-16,35.5
2021-11-17,33.0
2021-11-18,34.0
2021-11-19,30.5
2021-11-20,23.0
2021-11-21,22.5
2021-11-22,26.0
2021-11-23,30.5
2021-11-24,26.5
2021-11-25,20.0
2021-11-26,34.0
2021-11-27,23.5
2021-11-28,20.5
2021-11-29,25.5
2021-11-30,28.0
2021-12-01,29.0
2021-12-02,31.77777777777778
2021-12-03,29.555555555555557
2021-12-04,0.0
2021-12-05,12.888888888888893
2021-12-06,15.666666666666664
2021-12-07,21.22222222222222
2021-12-08,26.77777777777778
2021-12-09,27.88888888888889
2021-12-10,26.77777777777778
2021-12-11,31.222222222222225
2021-12-12,32.333333333333336
2021-12-13,23.444444444444446
2021-12-14,21.22222222222222
2021-12-15,23.444444444444446
2021-12-16,27.88888888888889
2021-12-17,29.555555555555557
2021-12-18,31.222222222222225
2021-12-19,34.55555555555556
2021-12-20,30.666666666666668
2021-12-21,29.555555555555557
2021-12-22,30.111111111111114
2021-12-23,31.77777777777778
2021-12-24,30.111111111111114
2021-12-25,31.77777777777778
2021-12-26,33.44444444444444
2021-12-27,30.666666666666668
2021-12-28,29.555555555555557
2021-12-29,31.222222222222225
2021-12-30,31.77777777777778
2021-12-31,34.0
2022-01-01,24.0
2022-01-02,24.0
2022-01-03,22.5
2022-01-04,21.0
2022-01-05,19.5
2022-01-06,12.5
2022-01-07,9.0
2022-01-08,16.0
2022-01-09,17.5
2022-01-10,14.0
2022-01-11,16.0
2022-01-12,19.5
2022-01-13,20.5
2022-01-14,24.0
2022-01-15,23.5
2022-01-16,24.5
2022-01-17,23.5
2022-01-18,22.0
2022-01-19,25.0
2022-01-20,22.5
2022-01-21,1.0
2022-01-22,0.0
2022-01-23,6.5
2022-01-24,0.0
2022-01-25,6.5
2022-01-26,9.5
2022-01-27,11.0
2022-01-28,13.5
2022-01-29,19.0
2022-01-30,21.5
2022-01-31,19.0
2022-02-01,18.999999999999996
2022-02-02,20.111111111111107
2022-02-03,19.83333333333333
2022-02-04,16.777777777777775
2022-02-05,18.722222222222218
2022-02-06,21.77777777777777
2022-02-07,15.94444444444444
2022-02-08,17.05555555555555
2022-02-09,14.833333333333329
2022-02-10,20.944444444444443
2022-02-11,20.388888888888886
2022-02-12,22.33333333333333
2022-02-13,23.444444444444443
2022-02-14,18.722222222222218
2022-02-15,19.277777777777775
2022-02-16,21.499999999999996
2022-02-17,19.55555555555555
2022-02-18,19.277777777777775
2022-02-19,22.611111111111107
2022-02-20,20.666666666666664
2022-02-21,19.55555555555555
2022-02-22,15.666666666666664
2022-02-23,18.166666666666664
2022-02-24,7.611111111111107
2022-02-25,15.388888888888886
2022-02-26,20.111111111111107
2022-02-27,21.499999999999996
2022-02-28,16.499999999999996
2022-03-01,17.0
2022-03-02,16.09090909090909
2022-03-03,15.636363636363635
2022-03-04,15.499999999999998
2022-03-05,14.999999999999998
2022-03-06,14.863636363636363
2022-03-07,15.727272727272727
2022-03-08,15.636363636363635
2022-03-09,16.363636363636363
2022-03-10,16.045454545454543
2022-03-11,15.363636363636363
2022-03-12,14.909090909090908
2022-03-13,14.68181818181818
2022-03-14,15.272727272727272
2022-03-15,14.999999999999998
2022-03-16,15.18181818181818
2022-03-17,15.136363636363635
2022-03-18,15.045454545454543
2022-03-19,14.818181818181817
2022-03-20,14.727272727272727
2022-03-21,14.909090909090908
2022-03-22,15.045454545454543
2022-03-23,14.818181818181817
2022-03-24,15.272727272727272
2022-03-25,15.18181818181818
2022-03-26,14.772727272727272
2022-03-27,15.227272727272727
2022-03-28,15.636363636363635
2022-03-29,15.18181818181818
2022-03-30,15.09090909090909
2022-03-31,14.999999999999998
2022-04-01,24.0
2022-04-02,28.529411764705884
2022-04-03,28.529411764705884
2022-04-04,25.647058823529413
2022-04-05,27.294117647058822
2022-04-06,20.705882352941174
2022-04-07,19.88235294117647
2022-04-08,23.588235294117645
2022-04-09,27.705882352941178
2022-04-10,29.764705882352942
2022-04-11,16.176470588235297
2022-04-12,22.764705882352942
2022-04-13,26.058823529411764
2022-04-14,25.647058823529413
2022-04-15,28.529411764705884
2022-04-16,33.05882352941177
2022-04-17,31.0
2022-04-18,25.647058823529413
2022-04-19,28.941176470588236
2022-04-20,29.764705882352942
2022-04-21,31.41176470588235
2022-04-22,28.529411764705884
2022-04-23,31.41176470588235
2022-04-24,33.470588235294116
2022-04-25,28.11764705882353
2022-04-26,22.352941176470587
2022-04-27,26.058823529411764
2022-04-28,24.411764705882355
2022-04-29,29.764705882352942
2022-04-30,30.58823529411765
2022-05-01,30.0
2022-05-02,31.71428571428571
2022-05-03,30.0
2022-05-04,31.71428571428571
2022-05-05,38.57142857142857
2022-05-06,37.71428571428571
2022-05-07,31.71428571428571
2022-05-08,37.71428571428571
2022-05-09,62.57142857142857
2022-05-10,60.857142857142854
2022-05-11,69.42857142857142
2022-05-12,97.71428571428571
2022-05-13,67.71428571428571
2022-05-14,54.857142857142854
2022-05-15,50.57142857142857
2022-05-16,51.42857142857142
2022-05-17,48.0
2022-05-18,49.714285714285715
2022-05-19,48.857142857142854
2022-05-20,43.71428571428571
2022-05-21,37.71428571428571
2022-05-22,36.0
2022-05-23,42.857142857142854
2022-05-24,41.14285714285714
2022-05-25,36.857142857142854
2022-05-26,38.57142857142857
2022-05-27,36.857142857142854
2022-05-28,34.285714285714285
2022-05-29,31.71428571428571
2022-05-30,34.285714285714285
2022-05-31,36.857142857142854
2022-06-01,21.0
2022-06-02,22.058823529411764
2022-06-03,22.058823529411764
2022-06-04,23.647058823529413
2022-06-05,23.647058823529413
2022-06-06,21.529411764705884
2022-06-07,20.470588235294116
2022-06-08,22.58823529411765
2022-06-09,23.11764705882353
2022-06-10,20.470588235294116
2022-06-11,21.529411764705884
2022-06-12,18.88235294117647
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,1.941176470588239
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,4.5882352941176485
2022-06-22,8.294117647058822
2022-06-23,12.0
2022-06-24,14.647058823529413
2022-06-25,19.411764705882355
2022-06-26,18.88235294117647
2022-06-27,14.117647058823529
2022-06-28,15.705882352941178
2022-06-29,14.117647058823529
2022-06-30,9.882352941176471
2022-07-01,14.0
2022-07-02,11.617021276595745
2022-07-03,10.72340425531915
2022-07-04,10.72340425531915
2022-07-05,12.808510638297872
2022-07-06,11.170212765957446
2022-07-07,10.72340425531915
2022-07-08,10.27659574468085
2022-07-09,7.595744680851064
2022-07-10,7.74468085106383
2022-07-11,10.574468085106382
2022-07-12,10.127659574468085
2022-07-13,10.27659574468085
2022-07-14,10.872340425531915
2022-07-15,8.936170212765957
2022-07-16,7.446808510638297
2022-07-17,7.148936170212766
2022-07-18,9.382978723404255
2022-07-19,9.97872340425532
2022-07-20,12.957446808510637
2022-07-21,12.51063829787234
2022-07-22,9.382978723404255
2022-07-23,7.297872340425531
2022-07-24,5.659574468085106
2022-07-25,8.191489361702127
2022-07-26,8.787234042553191
2022-07-27,7.74468085106383
2022-07-28,8.48936170212766
2022-07-29,7.595744680851064
2022-07-30,6.553191489361702
2022-07-31,6.851063829787234
2022-08-01,14.0
2022-08-02,14.0
2022-08-03,14.0
2022-08-04,14.0
2022-08-05,14.0
2022-08-06,14.0
2022-08-07,14.0
2022-08-08,14.0
2022-08-09,14.0
2022-08-10,14.0
2022-08-11,14.0
2022-08-12,14.0
2022-08-13,14.0
2022-08-14,14.0
2022-08-15,14.0
2022-08-16,14.0
2022-08-17,14.0
2022-08-18,14.0
2022-08-19,14.0
2022-08-20,14.0
2022-08-21,14.0
2022-08-22,14.0
2022-08-23,14.0
2022-08-24,14.0
2022-08-25,14.0
2022-08-26,14.0
2022-08-27,14.0
2022-08-28,14.0
2022-08-29,14.0
2022-08-30,14.0
2022-08-31,14.0
2022-09-01,11.0
2022-09-02,9.799999999999999
2022-09-03,8.0
2022-09-04,7.6
2022-09-05,9.799999999999999
2022-09-06,12.2
2022-09-07,14.399999999999999
2022-09-08,9.6
2022-09-09,12.2
2022-09-10,8.799999999999999
2022-09-11,8.2
2022-09-12,11.8
2022-09-13,12.599999999999998
2022-09-14,12.0
2022-09-15,12.0
2022-09-16,10.399999999999999
2022-09-17,8.6
2022-09-18,8.2
2022-09-19,14.0
2022-09-20,12.599999999999998
2022-09-21,12.599999999999998
2022-09-22,12.0
2022-09-23,12.399999999999999
2022-09-24,8.799999999999999
2022-09-25,8.6
2022-09-26,11.599999999999998
2022-09-27,10.0
2022-09-28,10.2
2022-09-29,8.2
2022-09-30,9.2
2022-10-01,18.0
2022-10-02,18.0
2022-10-03,5.615384615384613
2022-10-04,13.692307692307693
2022-10-05,15.307692307692307
2022-10-06,16.923076923076927
2022-10-07,15.307692307692307
2022-10-08,21.230769230769234
2022-10-09,19.615384615384613
2022-10-10,18.53846153846154
2022-10-11,17.46153846153846
2022-10-12,17.46153846153846
2022-10-13,11.0
2022-10-14,15.307692307692307
2022-10-15,21.230769230769234
2022-10-16,21.769230769230766
2022-10-17,21.230769230769234
2022-10-18,20.692307692307693
2022-10-19,16.923076923076927
2022-10-20,19.07692307692308
2022-10-21,16.923076923076927
2022-10-22,23.384615384615387
2022-10-23,24.46153846153846
2022-10-24,20.153846153846153
2022-10-25,18.53846153846154
2022-10-26,18.0
2022-10-27,15.307692307692307
2022-10-28,21.230769230769234
2022-10-29,22.846153846153847
2022-10-30,23.384615384615387
2022-10-31,21.230769230769234
2022-11-01,13.0
2022-11-02,12.166666666666668
2022-11-03,10.5
2022-11-04,11.75
2022-11-05,10.083333333333334
2022-11-06,10.916666666666668
2022-11-07,10.916666666666668
2022-11-08,4.25
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,2.166666666666668
2022-11-19,6.75
2022-11-20,8.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,3.833333333333332
2022-11-24,8.416666666666668
2022-11-25,7.583333333333334
2022-11-26,8.833333333333334
2022-11-27,9.666666666666668
2022-11-28,6.75
2022-11-29,8.0
2022-11-30,6.333333333333332
2022-12-01,13.0
2022-12-02,13.0
2022-12-03,13.0
2022-12-04,13.0
2022-12-05,13.0
2022-12-06,13.0
2022-12-07,13.0
2022-12-08,13.0
2022-12-09,13.0
2022-12-10,13.0
2022-12-11,13.0
2022-12-12,13.0
2022-12-13,13.0
2022-12-14,13.0
2022-12-15,13.0
2022-12-16,13.0
2022-12-17,13.0
2022-12-18,13.0
2022-12-19,13.0
2022-12-20,13.0
2022-12-21,13.0
2022-12-22,13.0
2022-12-23,13.0
2022-12-24,13.0
2022-12-25,13.0
2022-12-26,13.0
2022-12-27,13.0
2022-12-28,13.0
2022-12-29,13.0
2022-12-30,13.0
2022-12-31,13.0
2023-01-01,12.0
2023-01-02,11.549999999999999
2023-01-03,11.45
2023-01-04,11.5
2023-01-05,11.649999999999999
2023-01-06,11.75
2023-01-07,12.049999999999999
2023-01-08,12.299999999999999
2023-01-09,11.7
2023-01-10,11.7
2023-01-11,11.7
2023-01-12,11.1
2023-01-13,11.1
2023-01-14,10.1
2023-01-15,11.1
2023-01-16,10.55
2023-01-17,10.6
2023-01-18,10.85
2023-01-19,11.299999999999999
2023-01-20,11.149999999999999
2023-01-21,10.7
2023-01-22,11.25
2023-01-23,11.05
2023-01-24,11.25
2023-01-25,11.2
2023-01-26,11.25
2023-01-27,11.549999999999999
2023-01-28,11.7
2023-01-29,11.649999999999999
2023-01-30,11.45
2023-01-31,11.35
2023-02-01,15.0
2023-02-02,15.130434782608695
2023-02-03,16.434782608695652
2023-02-04,17.608695652173914
2023-02-05,17.608695652173914
2023-02-06,16.434782608695652
2023-02-07,17.217391304347828
2023-02-08,17.608695652173914
2023-02-09,16.826086956521742
2023-02-10,16.695652173913043
2023-02-11,18.391304347826086
2023-02-12,18.652173913043477
2023-02-13,18.391304347826086
2023-02-14,17.869565217391305
2023-02-15,16.826086956521742
2023-02-16,13.956521739130435
2023-02-17,14.869565217391305
2023-02-18,17.086956521739133
2023-02-19,17.869565217391305
2023-02-20,15.391304347826088
2023-02-21,15.391304347826088
2023-02-22,17.217391304347828
2023-02-23,17.347826086956523
2023-02-24,17.217391304347828
2023-02-25,18.652173913043477
2023-02-26,18.782608695652172
2023-02-27,17.869565217391305
2023-02-28,18.0
2023-03-01,14.0
2023-03-02,14.181818181818182
2023-03-03,13.545454545454545
2023-03-04,14.181818181818182
2023-03-05,14.454545454545453
2023-03-06,13.727272727272727
2023-03-07,13.727272727272727
2023-03-08,13.818181818181817
2023-03-09,13.363636363636363
2023-03-10,12.181818181818182
2023-03-11,12.909090909090908
2023-03-12,12.909090909090908
2023-03-13,9.454545454545453
2023-03-14,9.272727272727272
2023-03-15,11.545454545454545
2023-03-16,12.636363636363637
2023-03-17,11.454545454545453
2023-03-18,11.454545454545453
2023-03-19,10.818181818181817
2023-03-20,9.454545454545453
2023-03-21,10.454545454545453
2023-03-22,10.727272727272727
2023-03-23,10.818181818181817
2023-03-24,11.636363636363637
2023-03-25,13.181818181818182
2023-03-26,13.181818181818182
2023-03-27,12.545454545454545
2023-03-28,12.09090909090909
2023-03-29,11.363636363636363
2023-03-30,12.636363636363637
2023-03-31,12.818181818181817
2023-04-01,0
2023-04-02,0
2023-04-03,0
2023-04-04,0
2023-04-05,0
2023-04-06,0
2023-04-07,0
2023-04-08,0
2023-04-09,0
2023-04-10,0
2023-04-11,0
2023-04-12,0
2023-04-13,0
2023-04-14,0
2023-04-15,0
2023-04-16,0
2023-04-17,0
2023-04-18,0
2023-04-19,0
2023-04-20,0
2023-04-21,0
2023-04-22,0
2023-04-23,0
2023-04-24,0
2023-04-25,0
2023-04-26,0
2023-04-27,0
2023-04-28,0
2023-04-29,0
2023-04-30,0
2023-05-01,12.0
2023-05-02,12.176470588235293
2023-05-03,12.058823529411764
2023-05-04,11.411764705882351
2023-05-05,12.76470588235294
2023-05-06,12.705882352941176
2023-05-07,12.823529411764705
2023-05-08,11.823529411764705
2023-05-09,12.588235294117645
2023-05-10,12.470588235294116
2023-05-11,12.470588235294116
2023-05-12,12.411764705882351
2023-05-13,12.941176470588236
2023-05-14,13.058823529411764
2023-05-15,12.705882352941176
2023-05-16,12.64705882352941
2023-05-17,12.76470588235294
2023-05-18,12.52941176470588
2023-05-19,12.941176470588236
2023-05-20,12.823529411764705
2023-05-21,13.294117647058822
2023-05-22,12.352941176470587
2023-05-23,12.411764705882351
2023-05-24,12.88235294117647
2023-05-25,12.88235294117647
2023-05-26,12.88235294117647
2023-05-27,13.588235294117645
2023-05-28,13.352941176470587
2023-05-29,12.88235294117647
2023-05-30,12.588235294117645
2023-05-31,12.823529411764705
2023-06-01,10.999999999999998
2023-06-02,11.333333333333332
2023-06-03,12.499999999999998
2023-06-04,12.333333333333332
2023-06-05,9.499999999999998
2023-06-06,9.333333333333332
2023-06-07,10.333333333333332
2023-06-08,9.166666666666664
2023-06-09,10.999999999999998
2023-06-10,9.833333333333332
2023-06-11,11.166666666666664
2023-06-12,10.666666666666664
2023-06-13,9.999999999999998
2023-06-14,10.999999999999998
2023-06-15,9.333333333333332
2023-06-16,10.333333333333332
2023-06-17,11.666666666666664
2023-06-18,11.999999999999998
2023-06-19,10.499999999999998
2023-06-20,9.333333333333332
2023-06-21,4.5
2023-06-22,6.499999999999998
2023-06-23,7.999999999999998
2023-06-24,8.666666666666664
2023-06-25,8.166666666666664
2023-06-26,8.166666666666664
2023-06-27,9.666666666666664
2023-06-28,9.833333333333332
2023-06-29,9.666666666666664
2023-06-30,8.166666666666664
2023-07-01,11.0
2023-07-02,11.0
2023-07-03,11.0
2023-07-04,11.0
2023-07-05,11.0
2023-07-06,11.0
2023-07-07,11.0
2023-07-08,11.0
2023-07-09,11.0
2023-07-10,11.0
2023-07-11,11.0
2023-07-12,11.0
2023-07-13,11.0
2023-07-14,11.0
2023-07-15,11.0
2023-07-16,11.0
2023-07-17,11.0
2023-07-18,11.0
2023-07-19,11.0
2023-07-20,11.0
2023-07-21,11.0
2023-07-22,11.0
2023-07-23,11.0
2023-07-24,11.0
2023-07-25,11.0
2023-07-26,11.0
2023-07-27,11.0
2023-07-28,11.0
2023-07-29,11.0
2023-07-30,11.0
2023-07-31,11.0
2023-08-01,9.0
2023-08-02,12.0
2023-08-03,16.0
2023-08-04,10.0
2023-08-05,3.0
2023-08-06,2.0
2023-08-07,9.0
2023-08-08,12.0
2023-08-09,7.0
2023-08-10,5.0
2023-08-11,6.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,4.0
2023-08-15,5.0
2023-08-16,4.0
2023-08-17,22.0
2023-08-18,46.0
2023-08-19,12.0
2023-08-20,12.0
2023-08-21,15.0
2023-08-22,24.0
2023-08-23,12.0
2023-08-24,13.0
2023-08-25,10.0
2023-08-26,1.0
2023-08-27,3.0
2023-08-28,11.0
2023-08-29,23.0
2023-08-30,13.0
2023-08-31,10.0
2023-09-01,10.999999999999998
2023-09-02,11.470588235294116
2023-09-03,11.588235294117645
2023-09-04,11.235294117647056
2023-09-05,11.117647058823527
2023-09-06,11.588235294117645
2023-09-07,9.941176470588234
2023-09-08,12.058823529411763
2023-09-09,12.41176470588235
2023-09-10,13.235294117647056
2023-09-11,10.764705882352938
2023-09-12,10.764705882352938
2023-09-13,11.352941176470585
2023-09-14,12.058823529411763
2023-09-15,12.176470588235292
2023-09-16,12.764705882352938
2023-09-17,13.705882352941174
2023-09-18,11.705882352941174
2023-09-19,11.588235294117645
2023-09-20,12.058823529411763
2023-09-21,12.176470588235292
2023-09-22,12.176470588235292
2023-09-23,14.058823529411763
